job_title,required_skills,,,,,,,,
Business Systems Analyst,"Agile, Business requirements, JIRA, Confluence, Microsoft Excel, Mainframe, SOW, Waterfall, Microsoft Visio",,,,,,,,
Jr. SAP Business Analyst,"LNG, Oil&GAS, SAP ECC, SAP, Business analysis, data analysis, MS OFFICE SUITE, gathering requirements, strong documentation, Onsite, Houston, TX, end user training, Reporting",,,,,,,,
Business Analyst,"Change Management Lifecycle, Release Management Practices, Functional Requirements, Enterprise Change Management, Enterprise Release Management, SDLC, ITIL v3 Framework, ITSM Applications, MMIS, Communication Skills",,,,,,,,
BUSINESS ANALYST,"BUSINESS ANALYSIS, REQUIREMENTS",,,,,,,,
Senior Business Analyst,"Business analysis, Microsoft Project, Project management, Process flow, Test plans, PMP, Distribution, Communication skills, Scrum, Use cases, SDLC, Retail, Microsoft Office, Documentation, Acceptance testing, Agile, Business requirements, Project planning",,,,,,,,
Apttus CPQ Business Anlyst,"Business requirements, CPQ, Agile, Cloud, Communication skills, Configuration, Modeling, Workflow, Sales",,,,,,,,
Business Analyst,"SECRET, BUSINESS ANALYST, REQUIREMENTS ANALYSIS",,,,,,,,
Sr. Business Analyst,"JIRA, Mobile applications, Health Care, Test cases, requirements gatherting, Business Analyst, AWS",,,,,,,,
Senior Business Analyst,"business analyst, visio, requirements gathering, BABOK",,,,,,,,
Data Warehouse Business Analyst,"data warehouse, Visio, data flow diagramming, quality assurance, QA, process mapping, BI, BI development, BA, Business Analyst, data analyst, requirements verification",,,,,,,,
Business Analyst /CSR,"SECRET, BUSINESS ANALYST, SCHEDULING, BUSINESS REQUIREMENTS",,,,,,,,
Business System Analyst,"Business Analyst, System Analyst, requirements gathering, Technical Requirement, test cases, test scripts, requirements analysis",,,,,,,,
Business Systems Analyst - BSA,"BSA, Business Analyst, Systems Business Analyst, System Business Analyst, BA, Business analysis, Business requirements, Communication skills, Delivery management, Functional requirements, Facilitation, Digital marketing, Documentation, Leadership, Presentations, Project management, CBAP, CCBA, Marketing, Cross-functional, User stories, Use cases, Test plans, Test cases, TDMS, Strategy, SAFe, Agile",,,,,,,,
Business Analyst (Non IT),"Software, Business Analyst, IT, Project, Accounting, Business Requirements, Test, SQL, OLAP, GUI, Security",,,,,,,,
Data Analyst / Modeler,"DATA ANALYST, ORACLE, STORED PROCEDURES, SQL, PYTHON, SCRIPTS, DATA ANALYSIS, JAVA, DATA MODELING, DATA SOURCES, DATA REQUIREMENTS, DATA USAGE, QUERYING, DATA PROCESSING, DESIGN, CONSOLIDATE, DOCUMENT",,,,,,,,
IT Business Analyst - Dynamics 365 CRM,"Business Analyst, ERP, MS SQL Server, T-SQL, Business Processes, Manufacturing, Global, Requirements, Data Analysis, Application Support, Training, CRM",,,,,,,,
BUsiness Analyst 3,"business Analyst, requirements, Agile, Scrum, Military, State",,,,,,,,
Utility Operations Business Analyst,"BUSINESS ANALYST, BUSINESS ANALYSIS, BUSINESS REQUIREMENTS, DATA MAPPING, FUNCTIONAL REQUIREMENTS, JAD, USE CASES, TEST PLANS, PROCESS FLOWS, UTILITY COMPANIES, ENERGY COMPANIES, OIL COMPANIES, ASSET MANAGEMENT, EAM, IBM MAXIMO, OSI PI, OSISOFT PI, OSISOFT PI HISTORIAN",,,,,,,,
Business Analyst (Data Warehouse/Business Intelligence),"Business Analyst (Data Warehouse/Business Intelligence), business intelligence, Business processes, Data flow diagramming, Data Warehouse, requirements gathering, Human Services, Business Analyst, State Experience, Kimball data warehouse design, Medicaid, Medicare",,,,,,,,
Business Analyst,"Business Analyst, Test, QA, SQL, Web, Quality, Testing, Application, Development, Software, Business Requirements, Database, Applications, IT",,,,,,,,
Technical Product Analyst,"business analyst, client support, Agile, Waterfall, business requirements, user stories, functional specifications, Financial",,,,,,,,
Business Analyst,"Business, analyst, analytical, communication, Salesforce, Workday, SAP, business processes, data flows, Visio, applications, software, user requirements, test cases, JIRA, smartsheet, MS Word, Excel",,,,,,,,
Business Analyst,"Business Analyst, Systems, Analyst, IT, System, Business Requirements, Test, Scripts",,,,,,,,
Business Analyst,"Business Analyst, BSA, Business Systems Analyst, PMO, Agile, Waterfall, Requirements, Testing",,,,,,,,
Sr Business Analyst/Portfolio Manager- No third parties plz,"Business Systems Analyst, product requirements, health insurance, insurance benefits",,,,,,,,
Systems Analyst - Child Support System (CSS),"Systems Analyst, Child Support Financial Systems, financial, SharePoint",,,,,,,,
Systems Analyst,,,,,,,,,
Applications Development Systems Analyst - Palmetto GBA,"IT, Test, Computer, ASP, .NET, SQL, JavaScript, PC, LAN, Software",,,,,,,,
Systems Analyst III,"Security, Communication skills, Data manipulation, Cloud, SAN, BMC Remedy",,,,,,,,
BUSINESS SYSTEM ANALYST-Direct client,"mobile development, Banking/Financial Exp",,,,,,,,
Strata IT System Analyst,"Strata IT System Analyst, IT Jobs, IT Careers, HIT Jobs, HIT Careers",,,,,,,,
"Pega System Analyst (Senior, Lead & BA)","Business analysis, Pega, QA, Project planning, Project implementation, Systems analysis",,,,,,,,
Technical Systems Analyst- MS Dynamics CRM- Client will Relocate,"MS Dynamics, Dynamics, CRM Analyst, Systems Analyst, business analyst, technical analyst",,,,,,,,
Information Systems Analyst (SAP),Information Systems Analyst (SAP),,,,,,,,
ERP Systems Analyst,"ERP Systems Analyst, Defect analysis, Solutioning, HR, Payroll, Timekeeping, Scheduling, Finance, Budgeting/Planning, Supply Chain, ERP application, Test script creation, maintenance, execution, Oracle",,,,,,,,
Sr HCM Systems Analyst,Sr HCM Systems Analyst,,,,,,,,
Counter Insider Threat Engineering System Admin-TS/SCI REQUIRED,"Engineering, System, Security, Linux, Oracle, Windows, Desktop, Citrix, VPN, Architecture",,,,,,,,
"Systems Engineer (Mechanical Engineering, Systems Engineering, MATLAB, Simulink, Engine & Transmission System Performance Modeling, Vehicle Performance Modeling) in Muskegon, MI","Mechanical Engineering, Systems Engineering, Matlab, Simulink, Transmissions, Engines, Powerpack Integration, CAD Models, Pro E, Creo, Engine & Transmission System Performance Modeling, Vehicle Performance Modeling, Component Performance Modeling",,,,,,,,
"Systems Analyst - Spotfire or Tableau, Data Engineering","Spotfire or Tableau, Data Engineering",,,,,,,,
Data Systems Analyst,"Systems, Analyst, Development, Data Warehouse, SQL, IT, Computer, Engineering, Management, Python",,,,,,,,
Business Systems Analyst,"Business analysis, Business process, Business rules, Data management, Project implementation, Use cases, User stories, Laboratory Data, Relationship Management, Windows 7 Professional, Automation, deployment, Software deployment, Laboratory Instruments, Data integrity, Meta-data management, Microsoft Windows 7, Software, Research, metadata, Productivity, Lab Engineering",,,,,,,,
Sr. Systems Analyst - Sterling Order Management,"Systems, Analyst, Management, IT, Manager, QA, Project Manager, IBM, System, SQL, XML, XSLT, Java, Linux, Application, Web, API, SDLC, Oracle, EDI, Hub",,,,,,,,
O&G Accounting Application Business Systems Analyst,"Accounting, Application, Systems, Analyst, Applications, SDLC, Microsoft Access, VBA, Visual Basic, SQL, DBA, Access, Excel, IT",,,,,,,,
Business Systems Analyst (IT Finance/Accounting),"Accounting, Accounting software, Accounts payable, Billing, Business analysis, Crystal Reports, Finance, Macros, Microsoft Excel, Microsoft Power BI, Pivot table, PowerPivot, Property management, Purchase orders, Nexus, SQL, VBA, Reporting",,,,,,,,
SAP FI Business System Analyst,"SAP, FI, SAP FI, SAP FI BSA, SAP FI Business Analyst, SAP FI Business System Analyst, BSA, BA, SAP FI Analyst, Accounts payable, Accounts receivable, Agile, Architecture, Asset accounting, Automated testing, Business administration, Business analysis, Business process, Collaboration, Communication skills, Consulting, Control management, Cost center accounting, Cross-functional, Cross-functional team, Delivery management, Documentation, Education, General Ledger, Leadership, Planning, Presentations, Production support, Profit center accounting, Project management, QA, Relationship building, Requirements elicitation, Scrum master, Senior management, Software development, Status reports, Test cases, Test plans, Test scripts, Test suites, Use cases, Web portals",,,,,,,,
"Financial Analyst - Accounting, SQL, Excel, Power BI, Power Query, or Power Pivot","Accounting, SQL, Excel, Power BI, Power Query, or Power Pivot",,,,,,,,
Business Systems Analyst,"etl, datawarehouse, sql, business analyst",,,,,,,,
Senior Business System Analyst,"ERP system, Agile, Waterfall, SDLC, SQL",,,,,,,,
Senior Leak Detection Systems Analyst,"Hardware, SCADA, Sensors, Control system, Reporting, Documentation",,,,,,,,
Analytics Intern,"Apache Hadoop, Apache Hive, Artificial Intelligence, Building Effective Relationships, Business Modeling, Consumer Behavior, Data Management, Data Science, Detail-Oriented, Econometrics, Economics, Experiments, High Tech Industry Knowledge, Machine Learning, Management Consulting, Presentation Skills, Problem Solving, Python, R, Research, SAS, Scala, Self-Starter, SQL, Strategic Thinking, Telecommunications",,,,,,,,
IT Helpdesk Intern - Summer 2021,"IT, Intern, Help Desk, Networking, TCP, IP, LAN, WAN, Windows, SQL",,,,,,,,
Development/Engineering Intern Campus Recruiting,"Database, Application Development, Communication Skills, Computer Literacy, Flexibility, Configuration Management, Information Technology, Computer Engineering, Computer Science",,,,,,,,
Digital Advertising Intern,"Marketing Research, Digital Marketing, Marketing Campaign, Digital, Analysis",,,,,,,,
IT Security Intern - Summer 2021,"IT, Security, Intern, Help Desk, Networking, TCP, IP, LAN, WAN, Windows, SQL",,,,,,,,
QA Intern - Summer 2021,"QA, Manager, Research, Java, C, VB, .NET, HTML, ASP",,,,,,,,
Front End Developer Intern - Summer 2021,"Developer, Manager, Research, Computer, Software, Engineering, SQL, VB, .NET, C, ASP",,,,,,,,
"Content Marketing Intern, Spring 2021","IT, Project, Research",,,,,,,,
"Graphic Design Intern, Spring 2021","Adobe, Photoshop, PowerPoint",,,,,,,,
IT Hosting Intern - Summer 2021,"IT, CRM, Networking, TCP, IP, LAN, WAN, Windows, SQL",,,,,,,,
"Corporate Communications Intern, Summer 2021","PowerPoint, Excel",,,,,,,,
Product Analyst Intern - Summer 2021,"Development, Analyst, Management, Systems, Computer, Technical Writing",,,,,,,,
"Associations Marketing Management Intern, Spring 2021","Research, Excel, PowerPoint",,,,,,,,
Software Developer Intern - Summer 2021,"Research, Computer, Software, Engineering, SQL, VB, .NET, C, ASP",,,,,,,,
Cybersecurity Intern - Summer 2021,Security,,,,,,,,
Intern,"Agile Development, Business Acumen, College Recruiting, Communication Skills, DevOps, E-Commerce, Editing, HTML5, Java, Kubernetes, Microsoft Access, Microsoft Excel, Microsoft Office, Problem Solving, Software Development",,,,,,,,
"Intern (Sales, Marketing,Recruiter,Social Media)","Excel, Word, PowerPoint, Sales, Marketing, Recruiter, Social Media",,,,,,,,
Software Engineering Intern,"Continuous Integration (CI), Data Science, Data Structures, Git, Good Clinical Practices (GCP), Linux, Linux Scripting, Multithreaded Programming, Python, Shell Scripting, Software Development, Software Engineering, Teamwork / Collaboration, Test Driven Development (TDD)",,,,,,,,
Software Developer Intern,"Amazon Web Services (AWS), AWS Elastic Compute Cloud (EC2), C++, Computer Engineering, Creativity, Java, Linux, Object Oriented Development Software, Object-Oriented Analysis and Design (OOAD), Program Management, Research, Software Development, Software Engineering, Systems Development, Virtualization, Writing",,,,,,,,
Technical Sales Engineering Intern,"Architectural Design, Blockchain, Communication Skills, Detail-Oriented, Financial Industry Knowledge, Java, Oral Communication, Planning, Prospective Clients, Request for Information (RFI), Request for Proposal (RFP), Sales, Software Development, Technical Sales",,,,,,,,
Machine Learning Engineering Intern,"AWS Elastic Compute Cloud (EC2), C++, DevOps, Java, Keras, Kubernetes, Lifecycle Management, Machine Learning, Problem Solving, Python, Research, Software Engineering, TensorFlow, Vimeo",,,,,,,,
Deployment Intern,"Intern, Management, Oracle, Microsoft Excel, PowerPoint",,,,,,,,
Intern,Intern,,,,,,,,
Summer Intern Technical-Engineering,"Application Security Testing Ecosystem, C++, Computer Vision, Data Structures, Emulation, Internet of Things (IoT), Machine Learning, New Era, Verilog",,,,,,,,
IT Intern,"MAC Support, GSuite, PC Support, Helpdesk - MAC Support, GSuite, PC Support, Helpdesk",,,,,,,,
Intern Technical-Engineering,"C++, Customer Service, Data Structures, Embedded Software, Python, Shell Scripting, Software Development, Software Quality Assurance",,,,,,,,
Intern Technical-Engineering,"Analytical Skills, C++, Communication Skills, Computer Hardware/Software Knowledge, Customer Service, Data Structures, Embedded Software, Problem Solving, Process Architecture, Python, Shell Scripting, Software Development, Software Quality Assurance, Teamwork / Collaboration",,,,,,,,
Intern Technical-Engineering,"C++, Data Structures, Embedded Software, English, Low Level Virtual Machine (LLVM), Software Development",,,,,,,,
Spring - Engineering Intern,"Data Science, Java, Python, Software Engineering",,,,,,,,
HR Administrator ( Entry Level/ Intern),"Sourcing, Recruiting, Excellent communication and comprehension skill, Ability of Multitask, Strong computer skills and Microsoft Office",,,,,,,,
Project Intern-PMP,"Project coordination, PMP, Agile, Waterfall",,,,,,,,
SAP Intern's - OPT EAD'S Required,"SAP WM, SAP SD, SAP FICO, SAPQM, SQP PM, Project Manager(Scrum master)",,,,,,,,
Digital Experience Summer Intern,"Business Metrics, Business Solutions, Computer Engineering, Creativity, Customer Service, Data Visualization, Presentation Skills, Project Management, Self-Starter, Software Engineering, Telecommunications",,,,,,,,
"Intern FullStack Developer - Piscataway, NJ - Citizens can only apply local to New Jersey","Java, AngularJS/NodeJS/ReactJS/FullStack, HTML/CSS/JavaScript, UI Development, UX Design, HTML5, CSS3, React.js, Wordpress",,,,,,,,
Angular Tech Lead,"Angular, UAT, HTML 5, JavaScript, TypeScript, CSS, NodeJS, ExpressJS, UX, UI",,,,,,,,
Tech Project Manager Sr,"Project Manager, Management, Engineering, Project, Architecture, Computer, Biometrics",,,,,,,,
Software Engineering Intern Summer Internship Program - Cr,"Amazon Web Services (AWS), C++, CUSP, Fortran, Hypertext Preprocessor (PHP), JavaScript, Leadership, Linux, Linux Scripting, Meteorology, Microsoft Excel, MySQL, Node.js, Physics, PostgreSQL, Problem Solving, Python, Shell Scripting, Software Development, Software Engineering, UNIX, UNIX Shell",,,,,,,,
Software Development Intern - Iris,"Customer Contact, Java, Software Development, Software Engineering",,,,,,,,
Software Development Intern,"Authentication, Front-end Development, Java, JavaScript, Music, React Javascript, Software Development, Web Application Development",,,,,,,,
